n_trial,mov_file_generated,mov_file_natural,mirrored,switch_stim_pos,correct_answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_onset,stimulus_off,stimulus_length,block,response.keys,response.corr,response.rt,age,gender,condition,participant,date,expName,frameRate
222,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(23)_final(7).mov,resources/videos_natural\training(47).mov,False,True,left,0,221,221,221,2018-09-10 17:23:55.207333,2018-09-10 17:23:59.144558,0:00:03.937225,5,right,0,0.6174302338895359,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
223,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(2)_hip-corrected.mov,resources/videos_natural\training(45).mov,False,False,right,0,222,222,222,2018-09-10 17:24:00.878657,2018-09-10 17:24:04.832884,0:00:03.954227,5,right,1,0.3671892976099116,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
224,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(7).mov,resources/videos_natural\training(13).mov,True,False,right,0,223,223,223,2018-09-10 17:24:06.316968,2018-09-10 17:24:10.220192,0:00:03.903224,5,right,1,0.5340798342358539,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
225,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(26)_final(6)_fail.mov,resources/videos_natural\training(46).mov,False,True,left,0,224,224,224,2018-09-10 17:24:11.872286,2018-09-10 17:24:15.792510,0:00:03.920224,5,left,1,0.5507420837375321,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
226,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(22)_final(6).mov,resources/videos_natural\training(4).mov,False,True,left,0,225,225,225,2018-09-10 17:24:17.459606,2018-09-10 17:24:21.379830,0:00:03.920224,6,left,1,0.4005933055859714,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
227,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(28)_final(2).mov,resources/videos_natural\training(16).mov,False,False,right,0,226,226,226,2018-09-10 17:24:22.897917,2018-09-10 17:24:26.835142,0:00:03.937225,6,left,0,0.36725826561996655,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
228,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(3).mov,resources/videos_natural\training(21).mov,False,True,left,0,227,227,227,2018-09-10 17:24:28.319227,2018-09-10 17:24:32.256452,0:00:03.937225,6,left,1,0.31719110463291145,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
229,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(24)_final(7).mov,resources/videos_natural\training(37).mov,True,False,right,0,228,228,228,2018-09-10 17:24:33.690534,2018-09-10 17:24:37.643760,0:00:03.953226,6,left,0,0.5678048898016641,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
230,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(25)_final(2).mov,resources/videos_natural\training(5).mov,False,True,left,0,229,229,229,2018-09-10 17:24:39.328857,2018-09-10 17:24:43.232080,0:00:03.903223,6,left,1,0.2671088851275272,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
231,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(8).mov,resources/videos_natural\training(28).mov,True,True,left,0,230,230,230,2018-09-10 17:24:44.617159,2018-09-10 17:24:48.520382,0:00:03.903223,6,right,0,0.6174880585949722,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
232,resources/videos_generated\model(tmp)-dataset(walking)-numprim(15)_final(8).mov,resources/videos_natural\training(19).mov,False,True,left,0,231,231,231,2018-09-10 17:24:50.254482,2018-09-10 17:24:54.174706,0:00:03.920224,6,right,0,0.5839539450307711,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
233,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(17)_final(9).mov,resources/videos_natural\training(7).mov,False,True,left,0,232,232,232,2018-09-10 17:24:55.876803,2018-09-10 17:24:59.797027,0:00:03.920224,6,right,0,0.6507146772355554,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
234,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(22)_final(8).mov,resources/videos_natural\training(35).mov,True,False,right,0,233,233,233,2018-09-10 17:25:01.565128,2018-09-10 17:25:05.485353,0:00:03.920225,6,right,1,0.400663177106253,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
235,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(4).mov,resources/videos_natural\training(12).mov,False,False,right,0,234,234,234,2018-09-10 17:25:07.002439,2018-09-10 17:25:10.906663,0:00:03.904224,6,right,1,0.6341394659648358,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
236,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(1).mov,resources/videos_natural\training(1).mov,True,False,right,0,235,235,235,2018-09-10 17:25:12.657763,2018-09-10 17:25:16.577987,0:00:03.920224,6,right,1,0.40059722080059146,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
237,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(1).mov,resources/videos_natural\training(42).mov,True,False,right,0,236,236,236,2018-09-10 17:25:18.096074,2018-09-10 17:25:22.016298,0:00:03.920224,6,right,1,0.3174588450719966,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
238,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(3).mov,resources/videos_natural\training(25).mov,True,False,right,0,237,237,237,2018-09-10 17:25:23.450380,2018-09-10 17:25:27.370604,0:00:03.920224,6,right,1,0.4173736138636741,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
239,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(5).mov,resources/videos_natural\training(11).mov,False,False,right,0,238,238,238,2018-09-10 17:25:28.904692,2018-09-10 17:25:32.808916,0:00:03.904224,6,right,1,0.3005258434277493,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
240,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(5).mov,resources/videos_natural\training(25).mov,True,False,right,0,239,239,239,2018-09-10 17:25:34.225997,2018-09-10 17:25:38.146221,0:00:03.920224,6,right,1,0.3505041591624831,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
241,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(27)-lvm(20)_final(1).mov,resources/videos_natural\training(13).mov,False,False,right,0,240,240,240,2018-09-10 17:25:39.614305,2018-09-10 17:25:43.551530,0:00:03.937225,6,right,1,0.3340250212322644,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
242,resources/videos_generated\model(dmp)-dataset(walking)-npsi(90)_final(8).mov,resources/videos_natural\training(31).mov,True,True,left,0,241,241,241,2018-09-10 17:25:45.002613,2018-09-10 17:25:48.938838,0:00:03.936225,6,right,0,0.35060264186631684,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
243,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(9).mov,resources/videos_natural\training(5).mov,True,True,left,0,242,242,242,2018-09-10 17:25:50.406922,2018-09-10 17:25:54.294144,0:00:03.887222,6,left,1,0.333838897957321,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
244,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(23)_final(3).mov,resources/videos_natural\training(11).mov,False,False,right,0,243,243,243,2018-09-10 17:25:55.745227,2018-09-10 17:25:59.665452,0:00:03.920225,6,right,1,0.3505987266516968,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
245,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(9).mov,resources/videos_natural\training(17).mov,False,True,left,0,244,244,244,2018-09-10 17:26:01.132536,2018-09-10 17:26:05.069761,0:00:03.937225,6,right,0,0.483882567657929,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
246,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(3).mov,resources/videos_natural\training(28).mov,True,True,left,0,245,245,245,2018-09-10 17:26:06.670852,2018-09-10 17:26:10.591077,0:00:03.920225,6,left,1,0.2838756407400069,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
247,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(1).mov,resources/videos_natural\training(8).mov,False,False,right,0,246,246,246,2018-09-10 17:26:11.992157,2018-09-10 17:26:15.912381,0:00:03.920224,6,right,1,0.2670763587302645,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
248,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(27)_final(1).mov,resources/videos_natural\training(39).mov,False,False,right,0,247,247,247,2018-09-10 17:26:17.296460,2018-09-10 17:26:21.200683,0:00:03.904223,6,right,1,1.0177280913630966,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
249,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(9).mov,resources/videos_natural\training(32).mov,False,True,left,0,248,248,248,2018-09-10 17:26:23.335805,2018-09-10 17:26:27.239029,0:00:03.903224,6,right,0,0.5341250097881131,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
250,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(20)_final(9).mov,resources/videos_natural\training(41).mov,True,False,right,0,249,249,249,2018-09-10 17:26:28.890123,2018-09-10 17:26:32.777346,0:00:03.887223,6,right,1,0.8008989934887722,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
251,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(1).mov,resources/videos_natural\training(10).mov,False,False,right,0,250,250,250,2018-09-10 17:27:36.849010,2018-09-10 17:27:40.769234,0:00:03.920224,6,right,1,0.4672531457244986,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
252,resources/videos_generated\model(tmp)-dataset(walking)-numprim(11)_final(4).mov,resources/videos_natural\training(15).mov,True,False,right,0,251,251,251,2018-09-10 17:27:42.353325,2018-09-10 17:27:46.290550,0:00:03.937225,6,left,0,0.33391117884093546,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
253,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(23)_final(0).mov,resources/videos_natural\training(4).mov,True,True,left,0,252,252,252,2018-09-10 17:27:47.741633,2018-09-10 17:27:51.661857,0:00:03.920224,6,left,1,0.30051620597623696,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
254,resources/videos_generated\model(dmp)-dataset(walking)-npsi(50)_final(4).mov,resources/videos_natural\training(48).mov,True,False,right,0,253,253,253,2018-09-10 17:27:53.079939,2018-09-10 17:27:57.000163,0:00:03.920224,6,left,0,0.2671158120456312,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
255,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(9).mov,resources/videos_natural\training(19).mov,True,False,right,0,254,254,254,2018-09-10 17:27:58.384242,2018-09-10 17:28:02.304466,0:00:03.920224,6,left,0,0.40094748191495455,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
256,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(28)_final(5).mov,resources/videos_natural\training(45).mov,False,True,left,0,255,255,255,2018-09-10 17:28:03.822553,2018-09-10 17:28:07.725776,0:00:03.903223,6,right,0,0.4342418638834715,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
257,resources/videos_generated\model(tmp)-dataset(walking)-numprim(13)_final(0).mov,resources/videos_natural\training(37).mov,False,True,left,0,256,256,256,2018-09-10 17:28:09.276865,2018-09-10 17:28:13.230091,0:00:03.953226,6,right,0,0.617403429728256,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
258,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(24)_final(3).mov,resources/videos_natural\training(32).mov,False,False,right,0,257,257,257,2018-09-10 17:28:14.965190,2018-09-10 17:28:18.868414,0:00:03.903224,6,right,1,0.3006535396543768,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
259,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(5)_hip-corrected.mov,resources/videos_natural\training(34).mov,False,True,left,0,258,258,258,2018-09-10 17:28:20.286495,2018-09-10 17:28:24.189718,0:00:03.903223,6,left,1,0.30052433757555264,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
260,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(22)_final(3)_fail.mov,resources/videos_natural\training(23).mov,True,False,right,0,259,259,259,2018-09-10 17:28:25.607799,2018-09-10 17:28:29.528023,0:00:03.920224,6,right,1,0.4006688993422358,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
261,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(19)_final(3).mov,resources/videos_natural\training(28).mov,True,False,right,0,260,260,260,2018-09-10 17:28:31.046110,2018-09-10 17:28:34.965334,0:00:03.919224,6,left,0,0.2503857992151097,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
262,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(22)-lvm(21)_final(7).mov,resources/videos_natural\training(14).mov,True,False,right,0,261,261,261,2018-09-10 17:28:36.333413,2018-09-10 17:28:40.236636,0:00:03.903223,6,right,1,0.4507146772357373,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
263,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(5).mov,resources/videos_natural\training(37).mov,False,True,left,0,262,262,262,2018-09-10 17:28:41.804725,2018-09-10 17:28:45.724950,0:00:03.920225,6,right,0,0.4671769496262641,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
264,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(5).mov,resources/videos_natural\training(44).mov,False,False,right,0,263,263,263,2018-09-10 17:28:47.310040,2018-09-10 17:28:51.230265,0:00:03.920225,6,right,1,0.4172407977403054,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
265,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(22)_final(4).mov,resources/videos_natural\training(41).mov,False,False,right,0,264,264,264,2018-09-10 17:28:52.764352,2018-09-10 17:28:56.651575,0:00:03.887223,6,right,1,0.4838783512723239,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
266,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(8).mov,resources/videos_natural\training(15).mov,True,False,right,0,265,265,265,2018-09-10 17:28:58.252666,2018-09-10 17:29:02.188891,0:00:03.936225,6,right,1,0.3339003367082114,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
267,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(5).mov,resources/videos_natural\training(12).mov,True,False,right,0,266,266,266,2018-09-10 17:29:03.639974,2018-09-10 17:29:07.544198,0:00:03.904224,6,right,1,0.434043994964668,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
268,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(25)_final(0).mov,resources/videos_natural\training(20).mov,False,False,right,0,267,267,267,2018-09-10 17:29:09.095286,2018-09-10 17:29:13.031512,0:00:03.936226,6,right,1,0.38406899210258416,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
269,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(23)_final(5).mov,resources/videos_natural\training(11).mov,True,False,right,0,268,268,268,2018-09-10 17:29:14.533597,2018-09-10 17:29:18.486824,0:00:03.953227,6,right,1,0.33388407350958005,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
270,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(17)_final(1).mov,resources/videos_natural\training(14).mov,False,False,right,0,269,269,269,2018-09-10 17:29:19.937907,2018-09-10 17:29:23.908134,0:00:03.970227,6,right,1,0.3004869924525337,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
271,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(19)_final(7).mov,resources/videos_natural\training(46).mov,False,True,left,0,270,270,270,2018-09-10 17:29:25.326215,2018-09-10 17:29:29.279441,0:00:03.953226,7,right,0,0.3172269439037336,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
272,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(8).mov,resources/videos_natural\training(38).mov,True,False,right,0,271,271,271,2018-09-10 17:29:30.713523,2018-09-10 17:29:34.617746,0:00:03.904223,7,right,1,0.3005917997343204,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
273,resources/videos_generated\model(dmp)-dataset(walking)-npsi(100)_final(2).mov,resources/videos_natural\training(23).mov,False,False,right,0,272,272,272,2018-09-10 17:29:36.034827,2018-09-10 17:29:39.922050,0:00:03.887223,7,right,1,0.3005285539611577,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
274,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(23)_final(7).mov,resources/videos_natural\training(17).mov,False,True,left,0,273,273,273,2018-09-10 17:29:41.340131,2018-09-10 17:29:45.243354,0:00:03.903223,7,right,0,0.30076738204661524,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
275,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(28)_final(4)_hip-corrected.mov,resources/videos_natural\training(34).mov,True,True,left,0,274,274,274,2018-09-10 17:29:46.661435,2018-09-10 17:29:50.564658,0:00:03.903223,7,right,0,0.3339178045880544,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
276,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(23)_final(1).mov,resources/videos_natural\training(18).mov,False,True,left,0,275,275,275,2018-09-10 17:29:52.015741,2018-09-10 17:29:55.918965,0:00:03.903224,7,left,1,0.2837804709097327,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
277,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(22)_final(1).mov,resources/videos_natural\training(37).mov,False,True,left,0,276,276,276,2018-09-10 17:29:57.320045,2018-09-10 17:30:01.223268,0:00:03.903223,7,left,1,0.8342761973035522,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
278,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(23)-lvm(22)_final(3).mov,resources/videos_natural\training(27).mov,False,True,left,0,277,277,277,2018-09-10 17:30:03.175380,2018-09-10 17:30:07.095604,0:00:03.920224,7,left,1,0.5676841204922312,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
279,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(27)_final(5).mov,resources/videos_natural\training(1).mov,False,True,left,0,278,278,278,2018-09-10 17:30:08.779700,2018-09-10 17:30:12.699924,0:00:03.920224,7,left,1,0.28392292448461376,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
280,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(7).mov,resources/videos_natural\training(37).mov,False,True,left,0,279,279,279,2018-09-10 17:30:14.101004,2018-09-10 17:30:18.021229,0:00:03.920225,7,left,1,0.2672757335003553,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
281,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(22)-lvm(27)_final(0)_hip-correted.mov,resources/videos_natural\training(0).mov,True,False,right,0,280,280,280,2018-09-10 17:30:19.406308,2018-09-10 17:30:23.375535,0:00:03.969227,7,left,0,0.2506550455063916,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
282,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(26)-lvm(27)_final(9).mov,resources/videos_natural\training(2).mov,False,False,right,0,281,281,281,2018-09-10 17:30:24.743613,2018-09-10 17:30:28.646836,0:00:03.903223,7,right,1,0.3509068239181943,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
283,resources/videos_generated\model(dmp)-dataset(walking)-npsi(80)_final(6).mov,resources/videos_natural\training(18).mov,False,False,right,0,282,282,282,2018-09-10 17:30:30.114920,2018-09-10 17:30:34.052146,0:00:03.937226,7,right,1,0.3002803895942634,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
284,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(27)-lvm(26)_final(9).mov,resources/videos_natural\training(2).mov,True,True,left,0,283,283,283,2018-09-10 17:30:35.470227,2018-09-10 17:30:39.373450,0:00:03.903223,7,left,1,0.38393467012792826,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
285,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(24)-lvm(25)_final(2).mov,resources/videos_natural\training(6).mov,True,False,right,0,284,284,284,2018-09-10 17:30:40.874536,2018-09-10 17:30:44.827762,0:00:03.953226,7,left,0,0.3505833669642016,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
286,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(28)-lvm(27)_final(3).mov,resources/videos_natural\training(32).mov,False,True,left,0,285,285,285,2018-09-10 17:30:46.295846,2018-09-10 17:30:50.199069,0:00:03.903223,7,right,0,0.3004415157301992,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
287,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(18)_final(9).mov,resources/videos_natural\training(38).mov,False,False,right,0,286,286,286,2018-09-10 17:30:51.617150,2018-09-10 17:30:55.553375,0:00:03.936225,7,right,1,0.6173862630184885,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
288,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(26)-lvm(21)_final(3).mov,resources/videos_natural\training(3).mov,False,True,left,0,287,287,287,2018-09-10 17:30:57.288475,2018-09-10 17:31:01.191698,0:00:03.903223,7,left,1,0.33387503839912824,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
289,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(24)-lvm(21)_final(3).mov,resources/videos_natural\training(29).mov,True,False,right,0,288,288,288,2018-09-10 17:31:02.642781,2018-09-10 17:31:06.597007,0:00:03.954226,7,left,0,0.2838304651877479,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
290,resources/videos_generated\model(dmp)-dataset(walking)-npsi(60)_final(2).mov,resources/videos_natural\training(28).mov,True,True,left,0,289,289,289,2018-09-10 17:31:07.998087,2018-09-10 17:31:11.918311,0:00:03.920224,7,right,0,0.3838419096609869,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
291,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(25)-lvm(22)_final(8).mov,resources/videos_natural\training(19).mov,False,False,right,0,290,290,290,2018-09-10 17:31:13.419397,2018-09-10 17:31:17.339622,0:00:03.920225,7,right,1,0.7175588336267538,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
292,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(25)-lvm(22)_final(3).mov,resources/videos_natural\training(37).mov,True,True,left,0,291,291,291,2018-09-10 17:31:19.173726,2018-09-10 17:31:23.093951,0:00:03.920225,7,right,0,0.5673754208855826,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
293,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(2)-dyn(28)-lvm(21)_final(9).mov,resources/videos_natural\training(4).mov,False,True,left,0,292,292,292,2018-09-10 17:31:24.779047,2018-09-10 17:31:28.716272,0:00:03.937225,7,right,0,0.28369644438316755,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
294,resources/videos_generated\model(vcgpdm)-dataset(walking)-mode(ELBO)-parts(1)-dyn(23)-lvm(26)_final(3)_hip-corrected.mov,resources/videos_natural\training(9).mov,False,False,right,0,293,293,293,2018-09-10 17:31:30.117352,2018-09-10 17:31:34.037577,0:00:03.920225,7,right,1,0.5008197856877814,26,f,1,1,2018_Sep_10_1658,MP_PerceptionTuring2,59.96312328796935
