trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
105,vgpdm_dyn(30)-lvm(35)_final(3).mov,False,left,0,training(6).mov,0,104,104,5,,,,,,,,08:12:49:631,08:12:50:351,08:12:53:340,right,08:12:55:358,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
106,training(16).mov,False,right,0,vgpdm_dyn(10)-lvm(35)_final(0).mov,0,105,105,15,,,,,,,,08:12:56:145,08:12:56:859,08:12:59:862,right,08:13:00:613,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
107,training(40).mov,False,right,0,vgpdm_dyn(30)-lvm(10)_final(1).mov,0,106,106,123,,,,,,,,08:13:01:408,08:13:02:114,08:13:05:116,right,08:13:05:733,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
108,vgpdm_dyn(20)-lvm(20)_final(8).mov,False,left,0,training(38).mov,0,107,107,1,,,,,,,,08:13:06:512,08:13:07:235,08:13:10:255,left,08:13:11:773,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
109,vcgpdm_dyn(20)-lvm(5)_final(8).mov,True,left,0,training(28).mov,0,108,108,6,,,,,,,,08:13:12:577,08:13:13:274,08:13:16:276,left,08:13:16:994,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
110,vcgpdm_dyn(5)-lvm(10)_final(7).mov,False,left,0,training(12).mov,0,109,109,3,,,,,,,,08:13:17:784,08:13:18:495,08:13:21:497,right,08:13:22:932,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
111,training(12).mov,True,right,0,vgpdm_dyn(5)-lvm(20)_final(8).mov,0,110,110,84,,,,,,,,08:13:23:707,08:13:24:433,08:13:27:453,right,08:13:28:519,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
112,vcgpdm_dyn(25)-lvm(20)_final(4).mov,False,left,0,training(10).mov,0,111,111,88,,,,,,,,08:13:29:298,08:13:30:020,08:13:33:022,right,08:13:33:623,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
113,vcgpdm_dyn(35)-lvm(30)_final(1).mov,False,left,0,training(17).mov,0,112,112,144,,,,,,,,08:13:34:411,08:13:35:124,08:13:38:126,left,08:13:38:594,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
114,training(22).mov,False,right,0,vcgpdm_dyn(10)-lvm(30)_final(2).mov,0,113,113,13,,,,,,,,08:13:39:383,08:13:40:096,08:13:43:115,right,08:13:43:566,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
115,training(38).mov,False,right,0,vgpdm_dyn(15)-lvm(35)_final(3).mov,0,114,114,117,,,,,,,,08:13:44:361,08:13:45:085,08:13:48:071,right,08:13:48:938,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
116,vcgpdm_dyn(30)-lvm(15)_final(9).mov,False,left,0,training(31).mov,0,115,115,130,,,,,,,,08:13:49:721,08:13:50:439,08:13:53:458,right,08:13:55:644,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
117,training(39).mov,False,right,0,vcgpdm_dyn(5)-lvm(10)_final(6).mov,0,116,116,21,,,,,,,,08:13:56:417,08:13:57:144,08:14:00:147,right,08:14:00:597,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
118,training(14).mov,True,right,0,vgpdm_dyn(5)-lvm(35)_final(4)_bad.mov,0,117,117,116,,,,,,,,08:14:01:381,08:14:02:116,08:14:05:119,right,08:14:05:552,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
119,training(11).mov,False,right,0,vcgpdm_dyn(15)-lvm(30)_final(9).mov,0,118,118,124,,,,,,,,08:14:06:345,08:14:07:053,08:14:10:056,right,08:14:10:656,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
120,training(29).mov,False,right,0,vcgpdm_dyn(20)-lvm(25)_final(3).mov,0,119,119,150,,,,,,,,08:14:11:433,08:14:12:158,08:14:15:177,right,08:14:15:627,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
121,training(7).mov,True,right,0,vcgpdm_dyn(30)-lvm(25)_final(7).mov,0,120,120,140,,,,,,,,08:14:16:436,08:14:17:145,08:14:20:130,right,08:14:20:497,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
122,training(34).mov,False,right,0,vcgpdm_dyn(15)-lvm(25)_final(2).mov,0,121,121,62,,,,,,,,08:14:21:281,08:14:21:998,08:14:25:001,right,08:14:25:318,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
123,vcgpdm_dyn(25)-lvm(20)_final(9).mov,True,left,0,training(20).mov,0,122,122,115,,,,,,,,08:14:26:097,08:14:26:819,08:14:29:806,left,08:14:30:507,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
124,vcgpdm_dyn(25)-lvm(15)_final(3).mov,False,left,0,training(23).mov,0,123,123,141,,,,,,,,08:14:31:282,08:14:32:025,08:14:35:011,left,08:14:35:761,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
125,vcgpdm_dyn(15)-lvm(15)_final(3).mov,False,left,0,training(18).mov,0,124,124,71,,,,,,,,08:14:36:539,08:14:37:280,08:14:40:266,left,08:14:40:916,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
126,training(36).mov,True,right,0,tmp_numprim(3)_final(5).mov,0,125,125,120,,,,,,,,08:14:41:700,08:14:42:417,08:14:45:436,right,08:14:45:954,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
127,training(40).mov,True,right,0,vgpdm_dyn(30)-lvm(5)_final(5).mov,0,126,126,81,,,,,,,,08:14:46:739,08:14:47:455,08:14:50:474,right,08:14:52:225,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
128,training(33).mov,False,right,0,vgpdm_dyn(10)-lvm(10)_final(3).mov,0,127,127,79,,,,,,,,08:14:53:011,08:14:53:726,08:14:56:731,left,08:14:58:115,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
129,training(1).mov,False,right,0,tmp_numprim(7)_final(0).mov,0,128,128,108,,,,,,,,08:14:58:924,08:14:59:616,08:15:02:618,right,08:15:03:486,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
130,training(5).mov,True,right,0,dmp_npsi(40)_final(9).mov,0,129,129,16,,,,,,,,08:15:04:258,08:15:04:986,08:15:07:987,right,08:15:08:671,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
131,training(32).mov,False,right,0,tmp_numprim(8)_final(4).mov,0,130,130,40,,,,,,,,08:15:09:814,08:15:10:322,08:15:13:176,right,08:15:13:693,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
132,vcgpdm_dyn(30)-lvm(10)_final(1).mov,False,left,0,training(2).mov,0,131,131,104,,,,,,,,08:15:14:487,08:15:15:194,08:15:18:196,right,08:15:18:614,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
133,training(8).mov,False,right,0,tmp_numprim(8)_final(9).mov,0,132,132,59,,,,,,,,08:15:19:389,08:15:20:115,08:15:23:119,right,08:15:24:136,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
134,vgpdm_dyn(5)-lvm(15)_final(5).mov,False,left,0,training(10).mov,0,133,133,94,,,,,,,,08:15:24:917,08:15:25:638,08:15:28:657,left,08:15:29:175,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
135,tmp_numprim(10)_final(3).mov,False,left,0,training(31).mov,0,134,134,63,,,,,,,,08:15:29:962,08:15:30:676,08:15:33:678,right,08:15:34:429,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
136,training(29).mov,True,right,0,vgpdm_dyn(15)-lvm(20)_final(7)_out_of_screen.mov,0,135,135,66,,,,,,,,08:15:35:204,08:15:35:930,08:15:38:949,right,08:15:39:467,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
137,training(25).mov,True,right,0,vcgpdm_dyn(30)-lvm(30)_final(4).mov,0,136,136,27,,,,,,,,08:15:40:275,08:15:40:968,08:15:43:970,right,08:15:44:437,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
138,dmp_npsi(50)_final(9).mov,False,left,0,training(23).mov,0,137,137,34,,,,,,,,08:15:45:246,08:15:45:938,08:15:48:942,right,08:15:50:343,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
139,vgpdm_dyn(15)-lvm(10)_final(0)_out_of_screen.mov,True,left,0,training(30).mov,0,138,138,99,,,,,,,,08:15:51:123,08:15:51:844,08:15:54:847,left,08:15:55:647,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
140,vcgpdm_dyn(10)-lvm(25)_final(5).mov,False,left,0,training(27).mov,0,139,139,97,,,,,,,,08:15:56:431,08:15:57:148,08:16:00:149,left,08:16:00:950,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
141,training(48).mov,True,right,0,vgpdm_dyn(20)-lvm(20)_final(5).mov,0,140,140,70,,,,,,,,08:16:01:715,08:16:02:451,08:16:05:454,left,08:16:06:238,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
142,training(40).mov,False,right,0,dmp_npsi(5)_final(6)_bad.mov,0,141,141,37,,,,,,,,08:16:07:007,08:16:07:739,08:16:10:727,right,08:16:11:061,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
143,vcgpdm_dyn(5)-lvm(25)_final(5).mov,False,left,0,training(15).mov,0,142,142,128,,,,,,,,08:16:11:876,08:16:12:578,08:16:15:581,left,08:16:16:148,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
144,vcgpdm_dyn(30)-lvm(10)_final(5).mov,True,left,0,training(0).mov,0,143,143,75,,,,,,,,08:16:16:928,08:16:17:649,08:16:20:652,left,08:16:21:236,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
145,vgpdm_dyn(20)-lvm(30)_final(4).mov,False,left,0,training(41).mov,0,144,144,10,,,,,,,,08:16:22:033,08:16:22:738,08:16:25:741,right,08:16:27:175,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
146,vgpdm_dyn(30)-lvm(15)_final(0).mov,False,left,0,training(36).mov,0,145,145,60,,,,,,,,08:16:27:956,08:16:28:676,08:16:31:679,left,08:16:32:579,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
147,training(40).mov,False,right,0,vgpdm_dyn(10)-lvm(5)_final(3).mov,0,146,146,43,,,,,,,,08:16:33:368,08:16:34:080,08:16:37:099,right,08:16:37:833,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
148,map_cgpdm_final(5).mov,False,left,0,training(15).mov,0,147,147,103,,,,,,,,08:16:38:606,08:16:39:352,08:16:42:338,left,08:16:42:905,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
149,training(4).mov,True,right,0,vgpdm_dyn(15)-lvm(5)_final(7).mov,0,148,148,74,,,,,,,,08:16:43:683,08:16:44:423,08:16:47:409,right,08:16:48:141,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
150,training(39).mov,True,right,0,vcgpdm_dyn(10)-lvm(15)_final(2).mov,0,149,149,36,,,,,,,,08:16:48:921,08:16:49:642,08:16:52:644,left,08:16:53:012,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
151,training(11).mov,True,right,0,vgpdm_dyn(35)-lvm(5)_final(6).mov,0,150,150,127,,,,,,,,08:16:53:790,08:16:54:512,08:16:57:516,left,08:16:57:983,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
152,tmp_numprim(5)_final(7).mov,False,left,0,training(14).mov,0,151,151,136,,,,,,,,08:16:58:754,08:16:59:486,08:17:02:472,left,08:17:03:239,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
153,vgpdm_dyn(25)-lvm(20)_final(1).mov,True,left,0,training(5).mov,0,152,152,19,,,,,,,,08:17:04:030,08:17:04:740,08:17:07:759,left,08:17:08:193,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
154,training(37).mov,False,right,0,vcgpdm_dyn(35)-lvm(20)_final(5).mov,0,153,153,8,,,,,,,,08:17:09:736,08:17:09:736,08:17:12:697,left,08:17:14:316,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
155,training(37).mov,False,right,0,vgpdm_dyn(5)-lvm(15)_final(0).mov,0,154,154,85,,,,,,,,08:17:15:090,08:17:15:817,08:17:18:819,right,08:17:19:253,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
156,vcgpdm_dyn(20)-lvm(25)_final(4).mov,True,left,0,training(1).mov,0,155,155,145,,,,,,,,08:17:20:042,08:17:20:771,08:17:23:773,left,08:17:24:241,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
157,map_cgpdm_final(6).mov,False,left,0,training(33).mov,0,156,156,52,,,,,,,,08:17:25:025,08:17:25:742,08:17:28:744,left,08:17:29:294,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
158,training(36).mov,True,right,0,vgpdm_dyn(30)-lvm(25)_final(9).mov,0,157,157,73,,,,,,,,08:17:30:083,08:17:30:796,08:17:33:799,right,08:17:34:967,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
159,vcgpdm_dyn(20)-lvm(15)_final(7).mov,False,left,0,training(21).mov,0,158,158,86,,,,,,,,08:17:35:735,08:17:36:468,08:17:39:469,right,08:17:40:586,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
160,vgpdm_dyn(30)-lvm(30)_final(1).mov,False,left,1,training(7).mov,0,0,0,156,,,,,,,,08:21:08:228,08:21:08:966,08:21:11:954,right,08:21:12:988,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
161,vcgpdm_dyn(25)-lvm(35)_final(4).mov,True,left,1,training(29).mov,0,1,1,131,,,,,,,,08:21:13:767,08:21:14:506,08:21:17:492,right,08:21:18:911,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
162,training(35).mov,True,right,1,vcgpdm_dyn(30)-lvm(5)_final(8).mov,0,2,2,113,,,,,,,,08:21:19:689,08:21:20:412,08:21:23:414,right,08:21:24:332,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
163,vcgpdm_dyn(15)-lvm(15)_final(8).mov,False,left,1,training(19).mov,0,3,3,108,,,,,,,,08:21:25:117,08:21:25:849,08:21:28:835,left,08:21:29:953,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
164,vcgpdm_dyn(15)-lvm(35)_final(7).mov,True,left,1,training(8).mov,0,4,4,33,,,,,,,,08:21:30:729,08:21:31:454,08:21:34:456,left,08:21:34:790,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
165,vcgpdm_dyn(25)-lvm(15)_final(2).mov,True,left,1,training(0).mov,0,5,5,55,,,,,,,,08:21:35:581,08:21:36:292,08:21:39:295,left,08:21:39:728,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
166,dmp_npsi(25)_final(7).mov,True,left,1,training(4).mov,0,6,6,37,,,,,,,,08:21:40:511,08:21:41:229,08:21:44:249,left,08:21:44:716,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
167,training(23).mov,False,right,1,vgpdm_dyn(5)-lvm(5)_final(2)_out_of_screen.mov,0,7,7,87,,,,,,,,08:21:45:497,08:21:46:233,08:21:49:217,right,08:21:49:701,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
168,vcgpdm_dyn(35)-lvm(5)_final(1).mov,True,left,1,training(18).mov,0,8,8,34,,,,,,,,08:21:50:484,08:21:51:202,08:21:54:206,left,08:21:55:490,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
169,vgpdm_dyn(10)-lvm(30)_final(6).mov,True,left,1,training(27).mov,0,9,9,96,,,,,,,,08:21:56:262,08:21:56:991,08:21:59:996,left,08:22:00:463,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
170,vcgpdm_dyn(20)-lvm(5)_final(2).mov,False,left,1,training(33).mov,0,10,10,84,,,,,,,,08:22:01:239,08:22:01:964,08:22:04:983,right,08:22:05:917,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
171,training(40).mov,True,right,1,vcgpdm_dyn(15)-lvm(20)_final(8).mov,0,11,11,66,,,,,,,,08:22:06:689,08:22:07:435,08:22:10:421,right,08:22:11:222,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
172,vcgpdm_dyn(5)-lvm(20)_final(2).mov,True,left,1,training(34).mov,0,12,12,72,,,,,,,,08:22:12:023,08:22:12:724,08:22:15:726,left,08:22:16:176,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
173,vcgpdm_dyn(30)-lvm(5)_final(1).mov,True,left,1,training(1).mov,0,13,13,93,,,,,,,,08:22:16:950,08:22:17:678,08:22:20:680,left,08:22:21:714,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
174,training(21).mov,False,right,1,vgpdm_dyn(25)-lvm(5)_final(7).mov,0,14,14,78,,,,,,,,08:22:22:496,08:22:23:215,08:22:26:235,left,08:22:27:152,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
175,training(13).mov,False,right,1,vcgpdm_dyn(30)-lvm(25)_final(2).mov,0,15,15,26,,,,,,,,08:22:27:929,08:22:28:671,08:22:31:657,right,08:22:32:541,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
176,vcgpdm_dyn(5)-lvm(15)_final(2).mov,False,left,1,training(13).mov,0,16,16,42,,,,,,,,08:22:33:339,08:22:34:058,08:22:37:061,right,08:22:37:478,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
177,training(25).mov,True,right,1,vgpdm_dyn(15)-lvm(15)_final(0).mov,0,17,17,148,,,,,,,,08:22:38:270,08:22:38:994,08:22:41:996,right,08:22:43:181,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
178,vgpdm_dyn(20)-lvm(15)_final(7).mov,True,left,1,training(3).mov,0,18,18,101,,,,,,,,08:22:43:960,08:22:44:682,08:22:47:686,left,08:22:48:353,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
179,training(38).mov,False,right,1,vcgpdm_dyn(10)-lvm(30)_final(6).mov,0,19,19,8,,,,,,,,08:22:49:150,08:22:49:856,08:22:52:841,right,08:22:53:442,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
180,vgpdm_dyn(15)-lvm(15)_final(0).mov,False,left,1,training(37).mov,0,20,20,138,,,,,,,,08:22:54:214,08:22:54:943,08:22:57:946,right,08:23:00:448,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
181,training(16).mov,False,right,1,vcgpdm_dyn(15)-lvm(15)_final(3).mov,0,21,21,92,,,,,,,,08:23:01:217,08:23:01:965,08:23:04:952,right,08:23:05:519,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
182,training(20).mov,False,right,1,vgpdm_dyn(15)-lvm(35)_final(8).mov,0,22,22,0,,,,,,,,08:23:06:300,08:23:07:037,08:23:10:023,right,08:23:11:043,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
183,vcgpdm_dyn(10)-lvm(35)_final(4).mov,True,left,1,training(22).mov,0,23,23,18,,,,,,,,08:23:11:852,08:23:12:575,08:23:15:561,left,08:23:18:897,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
184,training(34).mov,True,right,1,vcgpdm_dyn(5)-lvm(25)_final(9).mov,0,24,24,59,,,,,,,,08:23:19:674,08:23:20:398,08:23:23:401,right,08:23:24:069,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
185,training(19).mov,False,right,1,vgpdm_dyn(20)-lvm(5)_final(6).mov,0,25,25,133,,,,,,,,08:23:24:843,08:23:25:570,08:23:28:571,right,08:23:29:772,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
186,training(8).mov,True,right,1,vgpdm_dyn(20)-lvm(20)_final(5).mov,0,26,26,123,,,,,,,,08:23:30:545,08:23:31:273,08:23:34:275,left,08:23:35:560,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
187,vgpdm_dyn(10)-lvm(35)_final(2).mov,True,left,1,training(12).mov,0,27,27,70,,,,,,,,08:23:36:337,08:23:37:061,08:23:40:049,left,08:23:40:450,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
188,vgpdm_dyn(5)-lvm(30)_final(0).mov,True,left,1,training(1).mov,0,28,28,120,,,,,,,,08:23:41:245,08:23:41:951,08:23:44:953,left,08:23:45:504,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
189,training(7).mov,False,right,1,vcgpdm_dyn(20)-lvm(30)_final(2).mov,0,29,29,82,,,,,,,,08:23:46:277,08:23:47:005,08:23:50:007,right,08:23:50:575,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
190,vcgpdm_dyn(30)-lvm(35)_final(2).mov,False,left,1,training(25).mov,0,30,30,136,,,,,,,,08:23:51:353,08:23:52:092,08:23:55:095,left,08:23:55:812,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
191,training(38).mov,False,right,1,vcgpdm_dyn(10)-lvm(15)_final(3).mov,0,31,31,29,,,,,,,,08:23:56:586,08:23:57:314,08:24:00:334,left,08:24:00:800,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
192,training(27).mov,True,right,1,vcgpdm_dyn(35)-lvm(10)_final(8).mov,0,32,32,153,,,,,,,,08:24:01:595,08:24:02:301,08:24:05:304,right,08:24:06:538,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
193,vcgpdm_dyn(10)-lvm(20)_final(9).mov,False,left,1,training(18).mov,0,33,33,54,,,,,,,,08:24:07:314,08:24:08:056,08:24:11:042,left,08:24:11:743,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
194,training(27).mov,True,right,1,vcgpdm_dyn(20)-lvm(5)_final(5).mov,0,34,34,150,,,,,,,,08:24:12:514,08:24:13:244,08:24:16:264,left,08:24:18:213,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
195,vcgpdm_dyn(10)-lvm(5)_final(9).mov,False,left,1,training(23).mov,0,35,35,45,,,,,,,,08:24:19:006,08:24:19:715,08:24:22:734,right,08:24:23:935,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
196,training(11).mov,True,right,1,vgpdm_dyn(25)-lvm(30)_final(3).mov,0,36,36,14,,,,,,,,08:24:24:706,08:24:25:436,08:24:28:438,right,08:24:29:124,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
197,training(37).mov,False,right,1,vcgpdm_dyn(10)-lvm(20)_final(2).mov,0,37,37,39,,,,,,,,08:24:29:936,08:24:30:625,08:24:33:629,right,08:24:34:296,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
198,vgpdm_dyn(10)-lvm(25)_final(6).mov,False,left,1,training(48).mov,0,38,38,112,,,,,,,,08:24:35:070,08:24:35:797,08:24:38:799,left,08:24:39:584,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
199,training(22).mov,True,right,1,vgpdm_dyn(30)-lvm(30)_final(9).mov,0,39,39,137,,,,,,,,08:24:40:357,08:24:41:101,08:24:44:104,left,08:24:45:188,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
200,training(1).mov,False,right,1,vcgpdm_dyn(30)-lvm(35)_final(5).mov,0,40,40,60,,,,,,,,08:24:45:964,08:24:46:689,08:24:49:693,right,08:24:50:227,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
201,training(16).mov,False,right,1,vgpdm_dyn(15)-lvm(30)_final(0).mov,0,41,41,145,,,,,,,,08:24:51:009,08:24:51:728,08:24:54:730,right,08:24:55:247,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
202,vcgpdm_dyn(15)-lvm(5)_final(8).mov,False,left,1,training(13).mov,0,42,42,128,,,,,,,,08:24:56:018,08:24:56:748,08:24:59:768,left,08:25:00:185,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
203,training(3).mov,True,right,1,vcgpdm_dyn(20)-lvm(15)_final(5).mov,0,43,43,25,,,,,,,,08:25:00:966,08:25:01:686,08:25:04:688,left,08:25:05:189,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
204,training(20).mov,True,right,1,vgpdm_dyn(35)-lvm(25)_final(9).mov,0,44,44,105,,,,,,,,08:25:05:959,08:25:06:691,08:25:09:691,right,08:25:10:593,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
205,tmp_numprim(4)_final(1).mov,False,left,1,training(10).mov,0,45,45,36,,,,,,,,08:25:11:746,08:25:12:260,08:25:15:096,left,08:25:15:529,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
206,vgpdm_dyn(15)-lvm(15)_final(0).mov,True,left,1,training(31).mov,0,46,46,86,,,,,,,,08:25:16:325,08:25:17:031,08:25:20:018,right,08:25:21:603,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
207,vcgpdm_dyn(10)-lvm(15)_final(3).mov,True,left,1,training(37).mov,0,47,47,56,,,,,,,,08:25:22:369,08:25:23:104,08:25:26:108,right,08:25:26:775,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
208,dmp_npsi(20)_final(8).mov,True,left,1,training(27).mov,0,48,48,22,,,,,,,,08:25:27:551,08:25:28:292,08:25:31:278,left,08:25:58:099,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
209,training(9).mov,False,right,1,vgpdm_dyn(10)-lvm(10)_final(6).mov,0,49,49,15,,,,,,,,08:25:58:883,08:25:59:618,08:26:02:621,right,08:26:03:454,,,2018_Jun_04_0802,59.9529635661,MP-Perception Experiment,xx07m29re,
