trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
555,training(36).mov,True,right,3,vgpdm_dyn(35)-lvm(5)_final(5).mov,0,77,77,65,,,,,,,,14:29:30:288,14:29:31:024,14:29:34:027,right,14:29:34:294,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
556,vcgpdm_dyn(25)-lvm(25)_final(8).mov,True,left,3,training(8).mov,0,78,78,26,,,,,,,,14:29:35:064,14:29:35:795,14:29:38:814,right,14:29:39:114,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
557,vcgpdm_dyn(15)-lvm(15)_final(8).mov,False,left,3,training(0).mov,0,79,79,141,,,,,,,,14:29:39:874,14:29:40:617,14:29:43:619,left,14:29:44:003,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
558,catch(1).mov,False,catchtrial,3,training(16).mov,0,80,80,154,,,,,,,,14:29:44:760,14:29:45:504,14:29:48:506,right,14:29:48:807,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
559,dmp_npsi(25)_final(9).mov,False,left,3,training(32).mov,0,81,81,118,,,,,,,,14:29:49:561,14:29:50:324,14:29:53:310,left,14:29:53:627,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
560,vcgpdm_dyn(10)-lvm(10)_final(0).mov,True,left,3,training(41).mov,0,82,82,74,,,,,,,,14:29:54:400,14:29:55:128,14:29:58:132,left,14:29:58:332,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
561,training(15).mov,False,right,3,vcgpdm_dyn(30)-lvm(25)_final(4).mov,0,83,83,106,,,,,,,,14:29:59:087,14:29:59:833,14:30:02:834,left,14:30:03:201,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
562,vgpdm_dyn(25)-lvm(5)_final(9).mov,True,left,3,training(17).mov,0,84,84,103,,,,,,,,14:30:03:963,14:30:04:719,14:30:07:704,left,14:30:08:021,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
563,training(21).mov,True,right,3,vgpdm_dyn(25)-lvm(20)_final(8).mov,0,85,85,163,,,,,,,,14:30:08:768,14:30:09:522,14:30:12:525,right,14:30:12:859,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
564,training(37).mov,False,right,3,vcgpdm_dyn(35)-lvm(25)_final(2).mov,0,86,86,14,,,,,,,,14:30:13:603,14:30:14:361,14:30:17:365,right,14:30:17:715,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
565,training(31).mov,True,right,3,vgpdm_dyn(35)-lvm(10)_final(1).mov,0,87,87,70,,,,,,,,14:30:18:475,14:30:19:216,14:30:22:235,right,14:30:22:536,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
566,vcgpdm_dyn(5)-lvm(15)_final(3).mov,False,left,3,training(36).mov,0,88,88,115,,,,,,,,14:30:23:292,14:30:24:037,14:30:27:056,right,14:30:27:340,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
567,training(29).mov,False,right,3,vcgpdm_dyn(10)-lvm(20)_final(1).mov,0,89,89,7,,,,,,,,14:30:28:097,14:30:28:841,14:30:31:860,right,14:30:32:128,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
568,vcgpdm_dyn(30)-lvm(35)_final(4).mov,False,left,3,training(19).mov,0,90,90,23,,,,,,,,14:30:32:894,14:30:33:629,14:30:36:631,right,14:30:36:965,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
569,vgpdm_dyn(30)-lvm(20)_final(5).mov,True,left,3,training(30).mov,0,91,91,45,,,,,,,,14:30:37:743,14:30:38:483,14:30:41:469,right,14:30:41:786,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
570,vgpdm_dyn(20)-lvm(30)_final(4).mov,True,left,3,training(41).mov,0,92,92,82,,,,,,,,14:30:42:543,14:30:43:287,14:30:46:289,right,14:30:46:606,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
571,training(25).mov,False,right,3,tmp_numprim(7)_final(0).mov,0,93,93,161,,,,,,,,14:30:47:368,14:30:48:107,14:30:51:128,right,14:30:51:511,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
572,training(16).mov,False,right,3,vgpdm_dyn(25)-lvm(35)_final(6).mov,0,94,94,19,,,,,,,,14:30:52:286,14:30:53:027,14:30:56:030,left,14:30:56:397,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
573,training(9).mov,False,right,3,vgpdm_dyn(5)-lvm(35)_final(0)_bad.mov,0,95,95,108,,,,,,,,14:30:57:157,14:30:57:898,14:31:00:900,right,14:31:01:167,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
574,training(2).mov,True,right,3,vgpdm_dyn(25)-lvm(30)_final(2).mov,0,96,96,64,,,,,,,,14:31:01:937,14:31:02:668,14:31:05:656,right,14:31:06:006,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
575,vcgpdm_dyn(10)-lvm(10)_final(5).mov,True,left,3,training(17).mov,0,97,97,61,,,,,,,,14:31:06:772,14:31:07:508,14:31:10:527,right,14:31:10:861,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
576,training(11).mov,False,catchtrial,3,catch(3).mov,0,98,98,117,,,,,,,,14:31:11:610,14:31:12:379,14:31:15:365,right,14:31:15:665,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
577,vcgpdm_dyn(30)-lvm(5)_final(3).mov,False,left,3,training(25).mov,0,99,99,68,,,,,,,,14:31:19:617,14:31:19:617,14:31:20:185,right,14:31:21:220,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
578,dmp_npsi(45)_final(2).mov,False,left,3,training(31).mov,0,100,100,78,,,,,,,,14:31:23:140,14:31:23:140,14:31:25:741,right,14:31:26:892,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
579,vgpdm_dyn(25)-lvm(30)_final(3).mov,True,left,3,training(24).mov,0,101,101,90,,,,,,,,14:31:28:228,14:31:28:743,14:31:31:395,left,14:31:31:829,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
580,tmp_numprim(2)_final(4).mov,True,left,3,training(22).mov,0,102,102,101,,,,,,,,14:31:34:150,14:31:34:150,14:31:36:333,left,14:31:36:783,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
581,training(24).mov,False,right,3,vcgpdm_dyn(5)-lvm(10)_final(2).mov,0,103,103,84,,,,,,,,14:31:39:200,14:31:39:200,14:31:41:287,left,14:31:42:888,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
582,training(7).mov,False,right,3,map_cgpdm_final(1).mov,0,104,104,131,,,,,,,,14:31:44:124,14:31:44:639,14:31:47:391,right,14:31:47:724,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
583,map_gpdm_final(6).mov,True,left,3,training(40).mov,0,105,105,127,,,,,,,,14:31:49:803,14:31:49:803,14:31:52:228,left,14:31:52:629,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
584,training(11).mov,True,right,3,vcgpdm_dyn(15)-lvm(10)_final(9).mov,0,106,106,21,,,,,,,,14:31:54:440,14:31:54:440,14:31:57:134,right,14:31:57:651,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
585,vgpdm_dyn(30)-lvm(10)_final(6).mov,False,left,3,training(31).mov,0,107,107,146,,,,,,,,14:31:59:399,14:31:59:400,14:32:02:156,left,14:32:02:472,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
586,vcgpdm_dyn(10)-lvm(5)_final(2).mov,False,left,3,training(21).mov,0,108,108,120,,,,,,,,14:32:04:742,14:32:04:742,14:32:06:976,right,14:32:08:294,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
587,training(32).mov,False,right,3,vcgpdm_dyn(10)-lvm(30)_final(7).mov,0,109,109,152,,,,,,,,14:32:09:080,14:32:09:795,14:32:12:798,right,14:32:12:915,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
588,training(0).mov,True,right,3,vgpdm_dyn(30)-lvm(10)_final(5).mov,0,110,110,25,,,,,,,,14:32:15:128,14:32:15:128,14:32:17:436,left,14:32:18:036,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
589,vcgpdm_dyn(15)-lvm(35)_final(3).mov,True,left,3,training(19).mov,0,111,111,147,,,,,,,,14:32:19:753,14:32:19:753,14:32:22:540,left,14:32:22:807,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
590,vcgpdm_dyn(5)-lvm(5)_final(7).mov,False,left,3,training(8).mov,0,112,112,122,,,,,,,,14:32:24:476,14:32:24:476,14:32:27:310,right,14:32:27:744,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
591,vcgpdm_dyn(35)-lvm(30)_final(1).mov,False,left,3,training(29).mov,0,113,113,38,,,,,,,,14:32:29:457,14:32:29:457,14:32:32:246,left,14:32:32:613,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
592,training(41).mov,True,right,3,vgpdm_dyn(30)-lvm(30)_final(2).mov,0,114,114,123,,,,,,,,14:32:34:261,14:32:34:261,14:32:37:117,left,14:32:37:468,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
593,training(37).mov,True,right,3,vgpdm_dyn(30)-lvm(5)_final(4).mov,0,115,115,73,,,,,,,,14:32:39:158,14:32:39:158,14:32:41:971,right,14:32:42:355,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
594,training(16).mov,False,right,3,vgpdm_dyn(25)-lvm(30)_final(0).mov,0,116,116,77,,,,,,,,14:32:44:415,14:32:44:415,14:32:46:844,left,14:32:47:345,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
595,vgpdm_dyn(35)-lvm(25)_final(7).mov,True,left,3,training(22).mov,0,117,117,151,,,,,,,,14:32:48:513,14:32:49:029,14:32:51:865,left,14:32:52:266,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
596,vcgpdm_dyn(15)-lvm(15)_final(5).mov,True,left,3,training(19).mov,0,118,118,95,,,,,,,,14:32:53:876,14:32:53:876,14:32:56:769,left,14:32:57:186,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
597,training(8).mov,False,right,3,map_cgpdm_final(7).mov,0,119,119,37,,,,,,,,14:32:59:156,14:32:59:156,14:33:01:690,right,14:33:02:674,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
598,training(8).mov,True,right,3,vcgpdm_dyn(30)-lvm(15)_final(2).mov,0,120,120,124,,,,,,,,14:33:03:852,14:33:04:359,14:33:07:194,right,14:33:07:511,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
599,training(35).mov,True,right,3,dmp_npsi(20)_final(0).mov,0,121,121,92,,,,,,,,14:33:09:060,14:33:09:060,14:33:12:016,right,14:33:12:333,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
600,vgpdm_dyn(35)-lvm(35)_final(0).mov,False,left,3,training(37).mov,0,122,122,76,,,,,,,,14:33:14:195,14:33:14:195,14:33:16:837,right,14:33:17:270,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
601,vcgpdm_dyn(15)-lvm(25)_final(3).mov,True,left,3,training(15).mov,0,123,123,0,,,,,,,,14:33:18:080,14:33:18:771,14:33:21:772,right,14:33:22:139,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
602,dmp_npsi(30)_final(1).mov,False,left,3,training(9).mov,0,124,124,75,,,,,,,,14:33:24:554,14:33:24:555,14:33:26:643,left,14:33:27:161,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
603,training(7).mov,False,right,3,vcgpdm_dyn(15)-lvm(10)_final(1).mov,0,125,125,125,,,,,,,,14:33:28:640,14:33:29:146,14:33:31:664,right,14:33:32:048,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
604,vcgpdm_dyn(10)-lvm(15)_final(8).mov,True,left,3,training(26).mov,0,126,126,48,,,,,,,,14:33:33:445,14:33:33:951,14:33:36:537,left,14:33:37:004,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
605,vgpdm_dyn(25)-lvm(5)_final(6).mov,True,left,3,training(11).mov,0,127,127,142,,,,,,,,14:33:38:824,14:33:38:824,14:33:41:507,right,14:33:42:142,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
606,training(2).mov,True,right,3,vcgpdm_dyn(35)-lvm(25)_final(2).mov,0,128,128,24,,,,,,,,14:33:43:280,14:33:43:792,14:33:46:662,right,14:33:47:080,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
607,catch(0).mov,True,catchtrial,3,training(12).mov,0,129,129,47,,,,,,,,14:33:48:517,14:33:49:031,14:33:51:600,right,14:33:52:067,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
608,tmp_numprim(7)_final(3).mov,False,left,3,training(10).mov,0,130,130,138,,,,,,,,14:33:53:535,14:33:54:052,14:33:56:570,left,14:33:57:104,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
609,tmp_numprim(8)_final(2).mov,True,left,3,training(8).mov,0,131,131,18,,,,,,,,14:33:58:269,14:33:58:772,14:34:01:608,right,14:34:01:959,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
610,training(11).mov,True,right,3,vcgpdm_dyn(10)-lvm(5)_final(9).mov,0,132,132,85,,,,,,,,14:34:03:670,14:34:03:670,14:34:06:463,right,14:34:06:763,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
611,training(38).mov,True,right,3,vgpdm_dyn(10)-lvm(10)_final(7).mov,0,133,133,2,,,,,,,,14:34:08:512,14:34:08:512,14:34:11:267,right,14:34:11:599,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
612,vcgpdm_dyn(15)-lvm(5)_final(8).mov,True,left,3,training(28).mov,0,134,134,126,,,,,,,,14:34:12:643,14:34:13:150,14:34:16:102,left,14:34:16:386,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
613,training(21).mov,True,right,3,tmp_numprim(9)_final(2).mov,0,135,135,133,,,,,,,,14:34:18:254,14:34:18:254,14:34:20:891,right,14:34:21:257,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
614,training(27).mov,True,catchtrial,3,catch(5).mov,0,136,136,89,,,,,,,,14:34:22:330,14:34:22:842,14:34:25:763,left,14:34:26:046,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
615,vcgpdm_dyn(35)-lvm(10)_final(3).mov,False,left,3,training(35).mov,0,137,137,135,,,,,,,,14:34:28:790,14:34:28:790,14:34:30:550,left,14:34:30:984,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
616,dmp_npsi(40)_final(9).mov,False,left,3,training(34).mov,0,138,138,11,,,,,,,,14:34:32:630,14:34:32:630,14:34:35:487,left,14:34:35:921,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
617,vgpdm_dyn(20)-lvm(30)_final(9).mov,False,left,3,training(17).mov,0,139,139,140,,,,,,,,14:34:37:221,14:34:37:740,14:34:40:442,right,14:34:40:809,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
618,vcgpdm_dyn(25)-lvm(5)_final(4).mov,False,left,3,training(27).mov,0,140,140,129,,,,,,,,14:34:41:653,14:34:42:310,14:34:45:314,left,14:34:45:630,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
619,vgpdm_dyn(35)-lvm(5)_final(7).mov,True,left,3,training(41).mov,0,141,141,4,,,,,,,,14:34:47:052,14:34:47:565,14:34:50:133,left,14:34:50:467,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
620,vcgpdm_dyn(5)-lvm(15)_final(8).mov,True,left,3,training(29).mov,0,142,142,143,,,,,,,,14:34:52:015,14:34:52:015,14:34:54:972,left,14:34:55:305,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
621,training(4).mov,True,right,3,vgpdm_dyn(10)-lvm(5)_final(3).mov,0,143,143,13,,,,,,,,14:34:56:571,14:34:57:090,14:34:59:826,right,14:35:00:176,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
622,training(6).mov,False,right,3,vcgpdm_dyn(10)-lvm(15)_final(8).mov,0,144,144,99,,,,,,,,14:35:01:146,14:35:01:692,14:35:04:678,right,14:35:04:978,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
623,training(32).mov,True,right,3,tmp_numprim(5)_final(2).mov,0,145,145,81,,,,,,,,14:35:06:604,14:35:06:605,14:35:09:482,right,14:35:09:882,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
624,vcgpdm_dyn(5)-lvm(25)_final(1).mov,False,left,3,training(1).mov,0,146,146,83,,,,,,,,14:35:11:147,14:35:11:650,14:35:14:371,left,14:35:14:705,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
625,training(30).mov,True,right,3,vgpdm_dyn(15)-lvm(35)_final(6).mov,0,147,147,35,,,,,,,,14:35:16:126,14:35:16:640,14:35:19:209,right,14:35:19:576,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
626,vcgpdm_dyn(35)-lvm(5)_final(6).mov,True,left,3,training(10).mov,0,148,148,53,,,,,,,,14:35:20:377,14:35:21:077,14:35:24:080,left,14:35:24:580,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
627,vcgpdm_dyn(20)-lvm(25)_final(2).mov,True,left,3,training(29).mov,0,149,149,139,,,,,,,,14:35:26:116,14:35:26:116,14:35:29:100,left,14:35:29:635,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
628,training(39).mov,True,right,3,vcgpdm_dyn(30)-lvm(30)_final(1).mov,0,150,150,110,,,,,,,,14:35:30:796,14:35:31:303,14:35:34:155,right,14:35:34:439,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
629,training(39).mov,True,right,3,vcgpdm_dyn(25)-lvm(5)_final(4).mov,0,151,151,165,,,,,,,,14:35:35:636,14:35:36:140,14:35:38:942,right,14:35:39:293,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
630,training(23).mov,True,right,3,vcgpdm_dyn(10)-lvm(35)_final(0).mov,0,152,152,41,,,,,,,,14:35:40:498,14:35:41:012,14:35:43:796,right,14:35:44:130,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
631,vgpdm_dyn(10)-lvm(35)_final(9).mov,False,left,3,training(34).mov,0,153,153,50,,,,,,,,14:35:45:494,14:35:45:998,14:35:48:635,left,14:35:48:968,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
632,vgpdm_dyn(20)-lvm(15)_final(2).mov,True,left,3,training(7).mov,0,154,154,9,,,,,,,,14:35:49:962,14:35:50:469,14:35:53:470,left,14:35:53:821,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
633,vcgpdm_dyn(10)-lvm(20)_final(6).mov,True,left,3,training(22).mov,0,155,155,30,,,,,,,,14:35:55:033,14:35:55:538,14:35:58:324,left,14:35:58:575,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
634,training(0).mov,True,catchtrial,3,catch(4).mov,0,156,156,159,,,,,,,,14:35:59:833,14:36:00:342,14:36:03:078,right,14:36:03:330,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
635,training(1).mov,False,right,3,tmp_numprim(5)_final(0).mov,0,157,157,88,,,,,,,,14:36:04:574,14:36:05:083,14:36:07:851,right,14:36:08:185,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
636,vcgpdm_dyn(10)-lvm(15)_final(7).mov,True,left,3,training(48).mov,0,158,158,1,,,,,,,,14:36:09:279,14:36:09:786,14:36:12:688,left,14:36:13:005,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
637,vgpdm_dyn(30)-lvm(25)_final(9).mov,False,left,3,training(19).mov,0,159,159,27,,,,,,,,14:36:14:292,14:36:14:807,14:36:17:509,left,14:36:17:843,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
638,training(9).mov,True,right,3,vgpdm_dyn(25)-lvm(35)_final(3).mov,0,160,160,8,,,,,,,,14:36:18:765,14:36:19:360,14:36:22:347,left,14:36:22:681,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
639,vgpdm_dyn(15)-lvm(35)_final(1).mov,True,left,3,training(35).mov,0,161,161,137,,,,,,,,14:36:23:782,14:36:24:299,14:36:27:184,left,14:36:27:485,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
640,training(10).mov,False,right,3,vcgpdm_dyn(15)-lvm(35)_final(3).mov,0,162,162,16,,,,,,,,14:36:28:562,14:36:29:069,14:36:31:988,right,14:36:32:423,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
641,vcgpdm_dyn(30)-lvm(25)_final(8).mov,True,left,3,training(8).mov,0,163,163,44,,,,,,,,14:36:33:482,14:36:33:990,14:36:36:942,left,14:36:37:243,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
642,vcgpdm_dyn(15)-lvm(10)_final(5).mov,False,left,3,training(37).mov,0,164,164,29,,,,,,,,14:36:38:304,14:36:38:810,14:36:41:745,left,14:36:42:129,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
643,training(26).mov,True,right,3,vcgpdm_dyn(35)-lvm(5)_final(4).mov,0,165,165,51,,,,,,,,14:36:43:214,14:36:43:730,14:36:46:633,right,14:36:47:050,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
,,,,,,,,,,,,,,,,,,,,,,space,8.8597344076,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
