trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,date,frameRate,expName,participant,
527,training(35).mov,False,right,3,vgpdm_dyn(20)-lvm(35)_final(6).mov,0,49,49,131,,,,,,,,08:54:40:810,08:54:41:527,08:54:44:529,right,08:54:44:796,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
528,catch(5).mov,True,catchtrial,3,training(7).mov,0,50,50,41,,,,,,,,08:54:45:584,08:54:46:297,08:54:49:285,left,08:54:49:552,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
529,vcgpdm_dyn(25)-lvm(5)_final(6).mov,False,left,3,training(4).mov,0,51,51,148,,,,,,,,08:54:50:346,08:54:51:054,08:54:54:057,right,08:54:54:490,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
530,training(34).mov,True,right,3,vcgpdm_dyn(30)-lvm(35)_final(1).mov,0,52,52,51,,,,,,,,08:54:55:290,08:54:55:991,08:54:58:994,left,08:54:59:361,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
531,training(26).mov,False,right,3,vgpdm_dyn(30)-lvm(20)_final(0).mov,0,53,53,80,,,,,,,,08:55:00:133,08:55:00:879,08:55:03:865,right,08:55:04:198,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
532,dmp_npsi(15)_final(2).mov,False,left,3,training(29).mov,0,54,54,147,,,,,,,,08:55:05:004,08:55:05:699,08:55:08:703,left,08:55:09:036,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
533,training(25).mov,False,right,3,tmp_numprim(2)_final(7).mov,0,55,55,36,,,,,,,,08:55:09:805,08:55:10:537,08:55:13:540,right,08:55:13:890,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
534,training(7).mov,False,right,3,map_gpdm_final(4).mov,0,56,56,37,,,,,,,,08:55:14:657,08:55:15:391,08:55:18:394,right,08:55:18:728,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
535,training(41).mov,True,right,3,vcgpdm_dyn(30)-lvm(30)_final(2).mov,0,57,57,116,,,,,,,,08:55:19:503,08:55:20:229,08:55:23:231,right,08:55:23:565,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
536,training(12).mov,False,right,3,vcgpdm_dyn(20)-lvm(35)_final(6).mov,0,58,58,95,,,,,,,,08:55:24:370,08:55:25:081,08:55:28:067,left,08:55:28:318,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
537,training(27).mov,False,right,3,vcgpdm_dyn(30)-lvm(10)_final(3).mov,0,59,59,146,,,,,,,,08:55:29:091,08:55:29:819,08:55:32:821,left,08:55:33:139,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
538,training(13).mov,True,right,3,vgpdm_dyn(10)-lvm(20)_final(0).mov,0,60,60,122,,,,,,,,08:55:33:918,08:55:34:639,08:55:37:627,right,08:55:37:977,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
539,training(24).mov,True,right,3,vcgpdm_dyn(35)-lvm(25)_final(1).mov,0,61,61,93,,,,,,,,08:55:38:765,08:55:39:478,08:55:42:481,left,08:55:43:082,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
540,vcgpdm_dyn(5)-lvm(15)_final(3).mov,False,left,3,training(18).mov,0,62,62,74,,,,,,,,08:55:43:901,08:55:44:584,08:55:47:586,left,08:55:48:036,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
541,vgpdm_dyn(10)-lvm(10)_final(6).mov,False,left,3,training(37).mov,0,63,63,120,,,,,,,,08:55:48:834,08:55:49:538,08:55:52:540,left,08:55:52:890,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
542,vcgpdm_dyn(30)-lvm(5)_final(4).mov,False,left,3,training(29).mov,0,64,64,153,,,,,,,,08:55:53:676,08:55:54:391,08:55:57:394,right,08:55:57:778,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
543,training(38).mov,True,right,3,vcgpdm_dyn(25)-lvm(25)_final(3).mov,0,65,65,91,,,,,,,,08:55:58:562,08:55:59:279,08:56:02:282,left,08:56:02:633,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
544,training(12).mov,False,right,3,vcgpdm_dyn(30)-lvm(10)_final(3).mov,0,66,66,11,,,,,,,,08:56:03:413,08:56:04:134,08:56:07:153,left,08:56:07:486,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
545,vgpdm_dyn(30)-lvm(35)_final(2).mov,False,left,3,training(16).mov,0,67,67,125,,,,,,,,08:56:08:273,08:56:08:988,08:56:11:990,left,08:56:12:391,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
546,dmp_npsi(20)_final(1).mov,False,left,3,training(48).mov,0,68,68,65,,,,,,,,08:56:13:199,08:56:13:892,08:56:16:892,left,08:56:17:410,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
547,training(21).mov,False,right,3,vcgpdm_dyn(10)-lvm(35)_final(6).mov,0,69,69,32,,,,,,,,08:56:18:180,08:56:18:912,08:56:21:914,right,08:56:22:164,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
548,training(39).mov,False,right,3,tmp_numprim(4)_final(4).mov,0,70,70,15,,,,,,,,08:56:22:946,08:56:23:665,08:56:26:653,right,08:56:26:953,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
549,vcgpdm_dyn(20)-lvm(15)_final(5).mov,False,left,3,training(23).mov,0,71,71,97,,,,,,,,08:56:27:734,08:56:28:454,08:56:31:457,right,08:56:31:891,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
550,training(19).mov,False,right,3,vgpdm_dyn(20)-lvm(25)_final(7).mov,0,72,72,98,,,,,,,,08:56:32:672,08:56:33:392,08:56:36:412,left,08:56:36:780,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
551,training(4).mov,False,right,3,vgpdm_dyn(35)-lvm(30)_final(6).mov,0,73,73,75,,,,,,,,08:56:37:579,08:56:38:297,08:56:41:299,right,08:56:41:866,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
552,training(27).mov,True,right,3,vgpdm_dyn(15)-lvm(15)_final(1).mov,0,74,74,76,,,,,,,,08:56:42:690,08:56:43:367,08:56:46:387,right,08:56:46:820,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
553,training(38).mov,False,right,3,dmp_npsi(30)_final(3).mov,0,75,75,103,,,,,,,,08:56:47:601,08:56:48:322,08:56:51:341,left,08:56:51:792,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
554,training(48).mov,False,right,3,vgpdm_dyn(10)-lvm(30)_final(9).mov,0,76,76,53,,,,,,,,08:56:52:589,08:56:53:310,08:56:56:312,right,08:56:56:729,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
555,training(34).mov,True,right,3,vcgpdm_dyn(20)-lvm(35)_final(3).mov,0,77,77,111,,,,,,,,08:56:57:506,08:56:58:230,08:57:01:233,right,08:57:01:600,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
556,training(12).mov,False,right,3,tmp_numprim(2)_final(4).mov,0,78,78,78,,,,,,,,08:57:02:376,08:57:03:101,08:57:06:102,right,08:57:06:452,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
557,training(38).mov,True,right,3,vcgpdm_dyn(5)-lvm(5)_final(4).mov,0,79,79,5,,,,,,,,08:57:07:238,08:57:07:953,08:57:10:956,left,08:57:11:307,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
558,vcgpdm_dyn(5)-lvm(10)_final(5).mov,True,left,3,training(18).mov,0,80,80,67,,,,,,,,08:57:12:087,08:57:12:808,08:57:15:810,left,08:57:16:111,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
559,vgpdm_dyn(30)-lvm(35)_final(4).mov,True,left,3,training(19).mov,0,81,81,101,,,,,,,,08:57:16:901,08:57:17:612,08:57:20:599,right,08:57:20:916,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
560,training(8).mov,False,right,3,vgpdm_dyn(5)-lvm(30)_final(7).mov,0,82,82,113,,,,,,,,08:57:21:691,08:57:22:418,08:57:25:420,right,08:57:25:754,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
561,vcgpdm_dyn(30)-lvm(30)_final(2).mov,False,left,3,training(28).mov,0,83,83,50,,,,,,,,08:57:26:529,08:57:27:255,08:57:30:258,left,08:57:30:776,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
562,catch(3).mov,False,catchtrial,3,training(16).mov,0,84,84,13,,,,,,,,08:57:31:560,08:57:32:293,08:57:35:296,right,08:57:35:663,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
563,training(27).mov,True,right,3,vgpdm_dyn(20)-lvm(5)_final(9).mov,0,85,85,107,,,,,,,,08:57:36:447,08:57:37:164,08:57:40:183,right,08:57:41:150,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
564,vgpdm_dyn(20)-lvm(15)_final(7).mov,False,left,3,training(1).mov,0,86,86,106,,,,,,,,08:57:41:926,08:57:42:652,08:57:45:655,right,08:57:46:022,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
565,training(9).mov,True,right,3,vgpdm_dyn(5)-lvm(10)_final(3).mov,0,87,87,2,,,,,,,,08:57:46:810,08:57:47:523,08:57:50:542,right,08:57:50:926,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
566,training(3).mov,False,right,3,vcgpdm_dyn(25)-lvm(35)_final(6).mov,0,88,88,162,,,,,,,,08:57:51:717,08:57:52:444,08:57:55:428,right,08:57:55:745,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
567,training(33).mov,False,right,3,dmp_npsi(20)_final(2).mov,0,89,89,69,,,,,,,,08:57:56:525,08:57:57:246,08:58:00:248,right,08:58:00:665,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
568,vgpdm_dyn(5)-lvm(30)_final(1).mov,True,left,3,training(32).mov,0,90,90,128,,,,,,,,08:58:01:436,08:58:02:167,08:58:05:170,left,08:58:05:453,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
569,training(48).mov,False,right,3,vcgpdm_dyn(20)-lvm(30)_final(3).mov,0,91,91,137,,,,,,,,08:58:06:269,08:58:06:956,08:58:09:959,right,08:58:10:326,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
570,vgpdm_dyn(35)-lvm(35)_final(7).mov,True,left,3,training(4).mov,0,92,92,23,,,,,,,,08:58:11:104,08:58:11:827,08:58:14:829,left,08:58:15:180,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
571,training(23).mov,False,right,3,vcgpdm_dyn(10)-lvm(35)_final(4).mov,0,93,93,71,,,,,,,,08:58:15:959,08:58:16:681,08:58:19:684,right,08:58:20:151,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
572,tmp_numprim(4)_final(8).mov,False,left,3,training(28).mov,0,94,94,152,,,,,,,,08:58:20:963,08:58:21:653,08:58:24:672,left,08:58:25:056,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
573,vgpdm_dyn(5)-lvm(25)_final(5)_out_of_screen.mov,True,left,3,training(48).mov,0,95,95,61,,,,,,,,08:58:25:839,08:58:26:557,08:58:29:559,left,08:58:29:959,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
574,vgpdm_dyn(15)-lvm(15)_final(8).mov,False,left,3,training(40).mov,0,96,96,77,,,,,,,,08:58:30:741,08:58:31:461,08:58:34:463,left,08:58:34:880,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
575,training(32).mov,False,right,3,tmp_numprim(6)_final(4).mov,0,97,97,64,,,,,,,,08:58:36:008,08:58:36:515,08:58:39:385,right,08:58:40:386,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
576,training(29).mov,False,right,3,vcgpdm_dyn(25)-lvm(30)_final(8).mov,0,98,98,16,,,,,,,,08:58:41:167,08:58:41:887,08:58:44:887,left,08:58:45:521,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
577,training(17).mov,False,right,3,vgpdm_dyn(10)-lvm(35)_final(0).mov,0,99,99,134,,,,,,,,08:58:46:307,08:58:47:022,08:58:50:025,right,08:58:50:308,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
578,vgpdm_dyn(30)-lvm(15)_final(7).mov,False,left,3,training(7).mov,0,100,100,12,,,,,,,,08:58:51:091,08:58:51:810,08:58:54:812,left,08:58:55:079,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
579,training(26).mov,False,right,3,vcgpdm_dyn(30)-lvm(10)_final(9).mov,0,101,101,58,,,,,,,,08:58:55:856,08:58:56:583,08:58:59:569,right,08:59:00:002,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
580,vcgpdm_dyn(5)-lvm(25)_final(9).mov,True,left,3,training(17).mov,0,102,102,8,,,,,,,,08:59:00:764,08:59:01:503,08:59:04:506,left,08:59:04:840,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
581,training(6).mov,False,right,3,vcgpdm_dyn(15)-lvm(15)_final(2).mov,0,103,103,115,,,,,,,,08:59:05:628,08:59:06:341,08:59:09:360,right,08:59:09:760,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
582,training(11).mov,True,right,3,vcgpdm_dyn(10)-lvm(30)_final(7).mov,0,104,104,158,,,,,,,,08:59:10:531,08:59:11:261,08:59:14:265,left,08:59:14:749,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
583,training(35).mov,False,right,3,vcgpdm_dyn(35)-lvm(20)_final(6).mov,0,105,105,96,,,,,,,,08:59:15:533,08:59:16:250,08:59:19:269,right,08:59:19:770,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
584,training(0).mov,False,right,3,vcgpdm_dyn(25)-lvm(10)_final(0).mov,0,106,106,84,,,,,,,,08:59:20:548,08:59:21:287,08:59:24:290,left,08:59:24:807,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
585,vcgpdm_dyn(20)-lvm(15)_final(2).mov,False,left,3,training(20).mov,0,107,107,100,,,,,,,,08:59:25:567,08:59:26:324,08:59:29:310,right,08:59:29:894,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
586,training(37).mov,False,right,3,vcgpdm_dyn(10)-lvm(15)_final(9).mov,0,108,108,89,,,,,,,,08:59:30:702,08:59:31:396,08:59:34:416,left,08:59:34:747,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
587,vgpdm_dyn(30)-lvm(5)_final(0).mov,False,left,3,training(11).mov,0,109,109,112,,,,,,,,08:59:35:975,08:59:36:482,08:59:39:251,left,08:59:39:751,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
588,vcgpdm_dyn(35)-lvm(5)_final(0).mov,True,left,3,training(13).mov,0,110,110,159,,,,,,,,08:59:40:538,08:59:41:252,08:59:44:255,left,08:59:44:572,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
589,vcgpdm_dyn(30)-lvm(20)_final(4).mov,False,left,3,training(34).mov,0,111,111,56,,,,,,,,08:59:45:359,08:59:46:073,08:59:49:062,left,08:59:49:512,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
590,vcgpdm_dyn(30)-lvm(10)_final(9).mov,False,left,3,training(17).mov,0,112,112,82,,,,,,,,08:59:50:289,08:59:51:013,08:59:54:032,left,08:59:54:450,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
591,vcgpdm_dyn(25)-lvm(15)_final(1).mov,False,left,3,training(19).mov,0,113,113,151,,,,,,,,08:59:55:240,08:59:55:967,08:59:58:953,right,08:59:59:403,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
592,vcgpdm_dyn(25)-lvm(5)_final(5).mov,False,left,3,training(15).mov,0,114,114,21,,,,,,,,09:00:00:195,09:00:00:905,09:00:03:924,left,09:00:04:257,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
593,training(2).mov,True,right,3,vcgpdm_dyn(20)-lvm(10)_final(3).mov,0,115,115,129,,,,,,,,09:00:05:028,09:00:05:759,09:00:08:762,left,09:00:09:179,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
594,training(23).mov,False,catchtrial,3,catch(2).mov,0,116,116,154,,,,,,,,09:00:09:966,09:00:10:680,09:00:13:699,left,09:00:14:100,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
595,training(20).mov,False,right,3,vgpdm_dyn(5)-lvm(15)_final(2).mov,0,117,117,68,,,,,,,,09:00:14:876,09:00:15:601,09:00:18:603,right,09:00:19:004,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
596,training(30).mov,False,right,3,vcgpdm_dyn(15)-lvm(20)_final(6).mov,0,118,118,14,,,,,,,,09:00:19:804,09:00:20:505,09:00:23:508,right,09:00:23:892,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
597,vgpdm_dyn(35)-lvm(25)_final(9).mov,False,left,3,training(48).mov,0,119,119,144,,,,,,,,09:00:24:666,09:00:25:408,09:00:28:394,right,09:00:28:711,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
598,vcgpdm_dyn(25)-lvm(15)_final(3).mov,False,left,3,training(24).mov,0,120,120,130,,,,,,,,09:00:29:484,09:00:30:228,09:00:33:214,left,09:00:33:548,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
599,training(29).mov,False,right,3,tmp_numprim(7)_final(0).mov,0,121,121,126,,,,,,,,09:00:34:335,09:00:35:049,09:00:38:053,left,09:00:38:604,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
600,vgpdm_dyn(10)-lvm(15)_final(3).mov,True,left,3,training(17).mov,0,122,122,19,,,,,,,,09:00:39:401,09:00:40:105,09:00:43:108,left,09:00:43:742,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
601,training(31).mov,True,right,3,vgpdm_dyn(30)-lvm(10)_final(8).mov,0,123,123,63,,,,,,,,09:00:44:513,09:00:45:243,09:00:48:246,right,09:00:48:613,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
602,training(29).mov,True,right,3,vcgpdm_dyn(20)-lvm(30)_final(8).mov,0,124,124,47,,,,,,,,09:00:49:399,09:00:50:130,09:00:53:116,right,09:00:53:467,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
603,training(22).mov,True,right,3,dmp_npsi(50)_final(3).mov,0,125,125,119,,,,,,,,09:00:54:253,09:00:54:968,09:00:57:971,left,09:00:58:322,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
604,training(24).mov,True,right,3,vgpdm_dyn(25)-lvm(10)_final(3)_out_of_screen.mov,0,126,126,86,,,,,,,,09:00:59:113,09:00:59:840,09:01:02:825,right,09:01:03:176,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
605,vgpdm_dyn(5)-lvm(15)_final(4).mov,True,left,3,training(13).mov,0,127,127,108,,,,,,,,09:01:03:962,09:01:04:677,09:01:07:696,left,09:01:08:029,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
606,training(34).mov,False,right,3,dmp_npsi(20)_final(7).mov,0,128,128,6,,,,,,,,09:01:08:831,09:01:09:531,09:01:12:550,right,09:01:12:883,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
607,training(3).mov,False,right,3,vcgpdm_dyn(25)-lvm(15)_final(5).mov,0,129,129,45,,,,,,,,09:01:13:660,09:01:14:384,09:01:17:386,left,09:01:17:670,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
608,training(22).mov,False,right,3,vcgpdm_dyn(30)-lvm(15)_final(3).mov,0,130,130,110,,,,,,,,09:01:18:459,09:01:19:171,09:01:22:173,left,09:01:22:540,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
609,map_cgpdm_final(1).mov,True,left,3,training(37).mov,0,131,131,127,,,,,,,,09:01:23:359,09:01:24:041,09:01:27:029,right,09:01:27:496,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
610,training(9).mov,False,right,3,vcgpdm_dyn(30)-lvm(20)_final(8).mov,0,132,132,18,,,,,,,,09:01:28:285,09:01:28:997,09:01:32:000,left,09:01:32:534,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
611,training(31).mov,False,right,3,vcgpdm_dyn(20)-lvm(10)_final(7).mov,0,133,133,43,,,,,,,,09:01:33:314,09:01:34:036,09:01:37:038,right,09:01:37:505,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
612,training(22).mov,False,right,3,vcgpdm_dyn(35)-lvm(30)_final(4).mov,0,134,134,46,,,,,,,,09:01:38:307,09:01:39:006,09:01:42:009,left,09:01:42:426,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
613,training(19).mov,False,right,3,tmp_numprim(8)_final(8).mov,0,135,135,123,,,,,,,,09:01:43:217,09:01:43:927,09:01:46:946,left,09:01:47:363,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
614,training(14).mov,False,right,3,vcgpdm_dyn(10)-lvm(35)_final(0).mov,0,136,136,105,,,,,,,,09:01:48:145,09:01:48:864,09:01:51:868,right,09:01:52:268,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
615,training(12).mov,True,right,3,vcgpdm_dyn(15)-lvm(20)_final(4).mov,0,137,137,88,,,,,,,,09:01:53:049,09:01:53:769,09:01:56:772,right,09:01:57:189,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
616,vcgpdm_dyn(35)-lvm(25)_final(4).mov,False,left,3,training(15).mov,0,138,138,143,,,,,,,,09:01:57:970,09:01:58:707,09:02:01:692,left,09:02:02:126,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
617,training(8).mov,True,right,3,vcgpdm_dyn(25)-lvm(20)_final(8).mov,0,139,139,55,,,,,,,,09:02:02:917,09:02:03:627,09:02:06:628,left,09:02:06:978,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
618,training(48).mov,False,right,3,vgpdm_dyn(20)-lvm(35)_final(6).mov,0,140,140,132,,,,,,,,09:02:07:756,09:02:08:481,09:02:11:483,right,09:02:11:817,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
619,vgpdm_dyn(20)-lvm(10)_final(0)_out_of_screen.mov,False,left,3,training(24).mov,0,141,141,109,,,,,,,,09:02:12:601,09:02:13:317,09:02:16:320,left,09:02:16:637,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
620,training(29).mov,True,right,3,vgpdm_dyn(35)-lvm(30)_final(2).mov,0,142,142,157,,,,,,,,09:02:17:415,09:02:18:138,09:02:21:126,left,09:02:21:476,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
621,tmp_numprim(9)_final(0).mov,True,left,3,training(3).mov,0,143,143,164,,,,,,,,09:02:22:266,09:02:22:977,09:02:25:980,right,09:02:26:364,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
622,vgpdm_dyn(20)-lvm(25)_final(8).mov,False,left,3,training(17).mov,0,144,144,0,,,,,,,,09:02:27:140,09:02:27:865,09:02:30:885,left,09:02:32:219,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
623,map_cgpdm_final(9).mov,False,left,3,training(22).mov,0,145,145,165,,,,,,,,09:02:33:006,09:02:33:720,09:02:36:739,left,09:02:37:357,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
624,training(0).mov,True,right,3,vcgpdm_dyn(5)-lvm(15)_final(9).mov,0,146,146,27,,,,,,,,09:02:38:149,09:02:38:858,09:02:41:877,left,09:02:42:377,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
625,vcgpdm_dyn(10)-lvm(5)_final(1).mov,True,left,3,training(29).mov,0,147,147,22,,,,,,,,09:02:43:164,09:02:43:879,09:02:46:882,left,09:02:47:216,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
626,training(40).mov,False,right,3,vgpdm_dyn(15)-lvm(5)_final(7).mov,0,148,148,163,,,,,,,,09:02:48:002,09:02:48:717,09:02:51:719,right,09:02:52:119,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
627,training(15).mov,True,right,3,vcgpdm_dyn(20)-lvm(10)_final(0).mov,0,149,149,9,,,,,,,,09:02:52:915,09:02:53:637,09:02:56:621,left,09:02:56:988,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
628,vcgpdm_dyn(10)-lvm(20)_final(3).mov,False,left,3,training(0).mov,0,150,150,66,,,,,,,,09:02:57:925,09:02:58:489,09:03:01:493,left,09:03:01:760,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
629,vcgpdm_dyn(30)-lvm(10)_final(0).mov,False,left,3,training(41).mov,0,151,151,25,,,,,,,,09:03:02:536,09:03:03:261,09:03:06:248,right,09:03:06:599,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
630,training(26).mov,True,right,3,dmp_npsi(40)_final(8).mov,0,152,152,17,,,,,,,,09:03:07:381,09:03:08:100,09:03:11:102,left,09:03:11:903,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
631,training(33).mov,False,catchtrial,3,catch(4).mov,0,153,153,121,,,,,,,,09:03:12:693,09:03:13:421,09:03:16:423,right,09:03:16:974,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
632,training(22).mov,True,right,3,tmp_numprim(4)_final(0).mov,0,154,154,4,,,,,,,,09:03:17:766,09:03:18:476,09:03:21:478,right,09:03:21:829,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
633,training(41).mov,False,right,3,vgpdm_dyn(30)-lvm(25)_final(8).mov,0,155,155,145,,,,,,,,09:03:22:609,09:03:23:346,09:03:26:349,right,09:03:26:766,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
634,vgpdm_dyn(10)-lvm(30)_final(4).mov,True,left,3,training(10).mov,0,156,156,85,,,,,,,,09:03:27:546,09:03:28:267,09:03:31:270,left,09:03:31:637,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
635,training(32).mov,True,right,3,tmp_numprim(4)_final(2).mov,0,157,157,35,,,,,,,,09:03:32:438,09:03:33:154,09:03:36:141,right,09:03:36:625,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
636,training(12).mov,False,right,3,vgpdm_dyn(5)-lvm(15)_final(8).mov,0,158,158,118,,,,,,,,09:03:37:412,09:03:38:126,09:03:41:129,right,09:03:41:596,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
637,vgpdm_dyn(30)-lvm(20)_final(5).mov,False,left,3,training(32).mov,0,159,159,31,,,,,,,,09:03:42:380,09:03:43:097,09:03:46:097,left,09:03:46:414,2018_May_30_0802,59.9419238601,MP-Perception Experiment,xx04m20,
